Age (Ma),SST Bayspar (°C)
55.8,26.1869814042777
55.8,25.5794001291137
55.8,24.952258413411
55.8,25.5522221632923
55.8,25.5459725920864
55.8,25.5490186059178
55.8,34.1299716792338
55.8,26.7466784869484
55.8,35.9860955973887
55.8,24.3470163553237
55.8,24.9569171422552
55.8,27.9881443577804
55.8,24.9441279059121
55.8,24.3244382587395
55.8,24.9500738985216
55.8,24.3566764662429
55.8,24.960203342928
55.8,24.9394427718006
55.8,24.3743206341552
55.8,24.3428608864747
55.8,24.9783926606198
55.8,25.5524439253743
55.8,25.5699910091108
55.8,25.5604774107848
55.8,25.5655568985885
55.8,26.1826987714542
55.8,26.1743368226672
55.8,26.1711594610261
55.8,26.7818514660923
55.8,27.4013803549259
55.8,26.1870467934466
55.8,26.7785852753493
55.8,26.1897945161603
55.8,26.1499925774445
55.8,26.1815964950695
55.8,27.9946975215967
55.8,23.7305617366889
55.8,26.7784418108536
55.80854838709678,25.6872494976572
55.85919354838711,25.6193588334426
55.86045967741937,24.9846948243219
55.911104838709676,24.5814341467298
55.96175000000001,24.1175010268357
56.01112903225808,24.9258615145685
56.01239516129034,25.0470206528117
56.06304032258065,24.2898505987891
56.11368548387098,25.0645720370004
56.164330645161286,24.0189833067426
56.239032258064526,24.644775261317
56.240298387096786,28.0935080090247
56.339056451612905,27.1330748742679
56.36564516129033,26.5425378284218
56.83917741935484,23.6621061406307
